category,brand_name,brand_slug,menu_name,menu_slug,menu_url,allergens_contains,allergens_may_contain,allergens_unknown,origin_text,source_url,raw_text,checked_at,status,note
pizza,피자헛,pizzahut,씨푸드킹(L) - 씬 도우 라지,pizzahut-108,https://www.pizzahut.co.kr,milk;soybean;wheat;tomato;chicken;pork;beef;crab;shrimp;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"우유, 대두, 밀, 토마토, 닭고기, 돼지고기, 소고기, 게, 새우, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,씨푸드킹(M) - 핫도그 엣지 미디엄,pizzahut-109,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;tomato;chicken;pork;beef;crab;shrimp;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 토마토, 닭고기, 돼지고기, 소고기, 게, 새우, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,씨푸드킹(M) - 치즈크러스트 골드 미디엄,pizzahut-110,https://www.pizzahut.co.kr,milk;soybean;wheat;tomato;chicken;pork;beef;crab;shrimp;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"우유, 대두, 밀, 토마토, 닭고기, 돼지고기, 소고기, 게, 새우, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,씨푸드킹(M) - 리치골드 미디엄,pizzahut-111,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;tomato;chicken;beef;pork;crab;shrimp;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 토마토, 닭고기, 소고기, 돼지고기, 게, 새우, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,씨푸드킹(M) - 치즈크러스트 미디엄,pizzahut-112,https://www.pizzahut.co.kr,milk;soybean;wheat;tomato;chicken;beef;pork;crab;shrimp;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"우유, 대두, 밀, 토마토, 닭고기, 소고기, 돼지고기, 게, 새우, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,씨푸드킹(M) - 오리지널 엣지 미디엄,pizzahut-113,https://www.pizzahut.co.kr,milk;soybean;wheat;tomato;chicken;beef;pork;crab;shrimp;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"우유, 대두, 밀, 토마토, 닭고기, 소고기, 돼지고기, 게, 새우, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,포테이토 스페셜(M) - 치즈크러스트 골드 미디엄,pizzahut-114,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;tomato;pork;beef;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 토마토, 돼지고기, 소고기, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,포테이토 스페셜(M) - 리치골드 미디엄,pizzahut-115,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;tomato;pork;beef;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 토마토, 돼지고기, 소고기, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,포테이토 스페셜(M) - 오리지널 엣지 미디엄,pizzahut-116,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;tomato;pork;beef;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 토마토, 돼지고기, 소고기, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,포테이토 스페셜(M) - 치즈크러스트 미디엄,pizzahut-117,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;tomato;pork;beef;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 토마토, 돼지고기, 소고기, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,LA BBQ불고기(L) - 핫도그 엣지 라지,pizzahut-118,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;tomato;chicken;pork;beef;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 토마토, 닭고기, 돼지고기, 소고기, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,LA BBQ불고기(L) - 치즈크러스트 골드 라지,pizzahut-119,https://www.pizzahut.co.kr,milk;soybean;wheat;tomato;beef;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"우유, 대두, 밀, 토마토, 소고기, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,LA BBQ불고기(L) - 리치골드 라지,pizzahut-120,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;tomato;beef;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 토마토, 소고기, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,LA BBQ불고기(L) - 치즈크러스트 라지,pizzahut-121,https://www.pizzahut.co.kr,milk;soybean;wheat;tomato;beef;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"우유, 대두, 밀, 토마토, 소고기, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,LA BBQ불고기(L) - 오리지널 엣지 라지,pizzahut-122,https://www.pizzahut.co.kr,milk;soybean;wheat;tomato;beef;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"우유, 대두, 밀, 토마토, 소고기, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,LA BBQ불고기(L) - 오리지널 도우 라지 (FA),pizzahut-123,https://www.pizzahut.co.kr,milk;soybean;wheat;tomato;beef;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"우유, 대두, 밀, 토마토, 소고기, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,LA BBQ불고기(L) - 팬 도우 라지,pizzahut-124,https://www.pizzahut.co.kr,milk;soybean;wheat;tomato;beef;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"우유, 대두, 밀, 토마토, 소고기, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,LA BBQ불고기(L) - 씬 도우 라지,pizzahut-125,https://www.pizzahut.co.kr,milk;soybean;wheat;tomato;beef;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"우유, 대두, 밀, 토마토, 소고기, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,LA BBQ불고기(M) - 핫도그 엣지 미디엄,pizzahut-126,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;tomato;chicken;pork;beef;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 토마토, 닭고기, 돼지고기, 소고기, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,LA BBQ불고기(M) - 치즈크러스트 골드 미디엄,pizzahut-127,https://www.pizzahut.co.kr,milk;soybean;wheat;tomato;beef;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"우유, 대두, 밀, 토마토, 소고기, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,LA BBQ불고기(M) - 리치골드 미디엄,pizzahut-128,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;tomato;beef;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 토마토, 소고기, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,LA BBQ불고기(M) - 치즈크러스트 미디엄,pizzahut-129,https://www.pizzahut.co.kr,milk;soybean;wheat;tomato;beef;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"우유, 대두, 밀, 토마토, 소고기, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,LA BBQ불고기(M) - 오리지널 엣지 미디엄,pizzahut-130,https://www.pizzahut.co.kr,milk;soybean;wheat;tomato;beef;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"우유, 대두, 밀, 토마토, 소고기, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,멜팅치즈 포테이토(L) - 핫도그 엣지 라지,pizzahut-131,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;tomato;chicken;pork;beef;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 토마토, 닭고기, 돼지고기, 소고기, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,멜팅치즈 포테이토(L) - 치즈크러스트 골드 라지,pizzahut-132,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;tomato;pork;beef;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 토마토, 돼지고기, 소고기, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,멜팅치즈 포테이토(L) - 리치골드 라지,pizzahut-133,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;tomato;pork;beef;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 토마토, 돼지고기, 소고기, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,멜팅치즈 포테이토(L) - 치즈크러스트 라지,pizzahut-134,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;tomato;pork;beef;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 토마토, 돼지고기, 소고기, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,멜팅치즈 포테이토(L) - 오리지널 엣지 라지,pizzahut-135,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;tomato;pork;beef;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 토마토, 돼지고기, 소고기, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,멜팅치즈 포테이토(L) - 팬 도우 라지,pizzahut-136,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;tomato;pork;beef;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 토마토, 돼지고기, 소고기, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,멜팅치즈 포테이토(L) - 씬 도우 라지,pizzahut-137,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;tomato;pork;beef;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 토마토, 돼지고기, 소고기, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,멜팅치즈 포테이토(M) - 핫도그 엣지 미디엄,pizzahut-138,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;tomato;chicken;pork;beef;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 토마토, 닭고기, 돼지고기, 소고기, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,멜팅치즈 포테이토(M) - 치즈크러스트 골드 미디엄,pizzahut-139,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;tomato;pork;beef;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 토마토, 돼지고기, 소고기, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,멜팅치즈 포테이토(M) - 리치골드 미디엄,pizzahut-140,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;tomato;pork;beef;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 토마토, 돼지고기, 소고기, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,멜팅치즈 포테이토(M) - 치즈크러스트 미디엄,pizzahut-141,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;tomato;pork;beef;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 토마토, 돼지고기, 소고기, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,멜팅치즈 포테이토(M) - 오리지널 엣지 미디엄,pizzahut-142,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;tomato;pork;beef;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 토마토, 돼지고기, 소고기, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,비프 체다 피자(4조각),pizzahut-143,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;tomato;beef;shellfish;sulfite,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 토마토, 소고기, 조개류, 아황산류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,고르곤졸라 피자(4조각),pizzahut-144,https://www.pizzahut.co.kr,egg;milk;soybean;wheat,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,갈릭버터쉬림프(L) - 핫도그 엣지 라지,pizzahut-145,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;tomato;chicken;pork;beef;squid;shrimp;shellfish;sulfite,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 토마토, 닭고기, 돼지고기, 소고기, 오징어, 새우, 조개류, 아황산류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,갈릭버터쉬림프(L) - 치즈크러스트 골드 라지,pizzahut-146,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;beef;squid;shrimp;sulfite,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 소고기, 오징어, 새우, 아황산류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,갈릭버터쉬림프(L) - 리치골드 라지,pizzahut-147,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;beef;shrimp;squid;sulfite,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 소고기, 새우, 오징어, 아황산류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,갈릭버터쉬림프(L) - 치즈크러스트 라지,pizzahut-148,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;beef;shrimp;squid;sulfite,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 소고기, 새우, 오징어, 아황산류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,갈릭버터쉬림프(L) - 오리지널 엣지 라지,pizzahut-149,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;beef;squid;shrimp;sulfite,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 소고기, 오징어, 새우, 아황산류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,갈릭버터쉬림프(L) - 씬 도우 라지,pizzahut-150,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;beef;squid;shrimp;sulfite,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 소고기, 오징어, 새우, 아황산류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,뉴올리언스 갈릭쉬림프,pizzahut-151,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;shrimp;beef;squid;sulfite,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 새우, 소고기, 오징어, 아황산류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,LA 불고기 디럭스,pizzahut-152,https://www.pizzahut.co.kr,milk;soybean;wheat;tomato;beef;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"우유, 대두, 밀, 토마토, 소고기, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,베지 러버(L) - 핫도그 엣지 라지,pizzahut-153,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;tomato;chicken;pork;beef;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 토마토, 닭고기, 돼지고기, 소고기, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,베지 러버(L) - 치즈크러스트 골드 라지,pizzahut-154,https://www.pizzahut.co.kr,milk;soybean;wheat;tomato,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"우유, 대두, 밀, 토마토",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,베지 러버(L) - 리치골드 라지,pizzahut-155,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;tomato,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 토마토",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,베지 러버(L) - 치즈크러스트 라지,pizzahut-156,https://www.pizzahut.co.kr,milk;soybean;wheat;tomato,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"우유, 대두, 밀, 토마토",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,베지 러버(L) - 오리지널 엣지 라지,pizzahut-157,https://www.pizzahut.co.kr,milk;soybean;wheat;tomato,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"우유, 대두, 밀, 토마토",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,베지 러버(L) - 오리지널 도우 라지 (FA),pizzahut-158,https://www.pizzahut.co.kr,milk;soybean;wheat;tomato,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"우유, 대두, 밀, 토마토",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,베지 러버(L) - 팬 도우 라지,pizzahut-159,https://www.pizzahut.co.kr,milk;soybean;wheat;tomato,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"우유, 대두, 밀, 토마토",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,베지 러버(L) - 씬 도우 라지,pizzahut-160,https://www.pizzahut.co.kr,milk;wheat;tomato,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"우유, 밀, 토마토",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,베지 러버(M) - 핫도그 엣지 미디엄,pizzahut-161,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;tomato;chicken;pork;beef;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 토마토, 닭고기, 돼지고기, 소고기, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,베지 러버(M) - 치즈크러스트 골드 미디엄,pizzahut-162,https://www.pizzahut.co.kr,milk;soybean;wheat;tomato,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"우유, 대두, 밀, 토마토",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,베지 러버(M) - 리치골드 미디엄,pizzahut-163,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;tomato,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 토마토",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,베지 러버(M) - 오리지널 엣지 미디엄,pizzahut-164,https://www.pizzahut.co.kr,milk;soybean;wheat;tomato,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"우유, 대두, 밀, 토마토",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,베지 러버(M) - 치즈크러스트 미디엄,pizzahut-165,https://www.pizzahut.co.kr,milk;soybean;wheat;tomato,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"우유, 대두, 밀, 토마토",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,스모키미트 스페셜(M) - 치즈크러스트 골드 미디엄,pizzahut-166,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;tomato;pork;beef;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 토마토, 돼지고기, 소고기, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,스모키미트 스페셜(M) - 리치골드 미디엄,pizzahut-167,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;tomato;pork;beef;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 토마토, 돼지고기, 소고기, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,스모키미트 스페셜(M) - 오리지널 엣지 미디엄,pizzahut-168,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;tomato;pork;beef;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 토마토, 돼지고기, 소고기, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,스모키미트 스페셜(M) - 치즈크러스트 미디엄,pizzahut-169,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;tomato;pork;beef;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 토마토, 돼지고기, 소고기, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
